id,num_orders
1419156,79.0
1116236,39.0
1062782,53.0
1333678,250.0
1481991,1507.0
1275436,3007.0
1044455,29.0
1006565,137.0
1289303,355.0
1350978,189.0
1065002,507.0
1330381,507.0
1066756,507.0
1425889,222.0
1027637,222.0
1024593,222.0
1309569,100.0
1130481,100.0
1461497,100.0
1273574,769.0
1499564,240.0
1409226,240.0
1276415,79.0
1072191,103.0
1185549,103.0
1394977,308.0
1031757,311.0
1357869,575.0
1457412,546.0
1333143,546.0
1297235,546.0
1018080,70.0
1439262,53.0
1262889,53.0
1001905,224.0
1136010,224.0
1271463,203.0
1469634,82.0
1258810,76.0
1345259,82.0
1004246,940.0
1114751,517.0
1109347,535.0
1008772,270.0
1016691,270.0
1365501,270.0
1291288,218.0
1112058,218.0
1469210,79.0
1181698,28.0
1231344,48.0
1387977,340.0
1034867,3261.0
1276338,3261.0
1322128,31.0
1289484,50.0
1007731,274.0
1088564,274.0
1427862,274.0
1170554,118.0
1172262,118.0
1341146,244.0
1357235,186.0
1088765,186.0
1188175,131.0
1203176,114.0
1049616,114.0
1309039,197.0
1145033,184.0
1286575,196.0
1101049,5572.0
1137275,5572.0
1253464,5572.0
1012371,137.0
1205708,64.0
1140483,64.0
1198884,694.0
1493378,694.0
1199993,716.0
1043523,229.0
1258021,229.0
1311206,241.0
1167724,1459.0
1169375,608.0
1108160,1227.0
1430956,103.0
1256536,103.0
1387281,103.0
1466943,389.0
1414650,389.0
1224371,420.0
1112793,49.0
1289127,40.0
1126069,88.0
1087935,598.0
1443408,3119.0
1429992,5228.0
1085191,71.0
1417469,71.0
1137795,60.0
1398189,772.0
1283686,772.0
1371464,772.0
1230167,1683.0
1364248,1683.0
1266392,1683.0
1038730,340.0
1212416,340.0
1103878,340.0
1157948,105.0
1314522,105.0
1164578,622.0
1025278,444.0
1078493,444.0
1029300,174.0
1410995,174.0
1404963,174.0
1334883,826.0
1230293,826.0
1115318,1156.0
1042427,98.0
1454164,98.0
1470573,98.0
1058785,28.0
1376825,128.0
1191397,128.0
1247051,194.0
1074540,194.0
1497803,151.0
1287425,296.0
1328270,296.0
1407720,788.0
1240373,300.0
1494455,373.0
1442368,58.0
1194849,341.0
1306896,38.0
1435035,77.0
1253592,422.0
1467682,852.0
1461002,2408.0
1001071,26.0
1191882,203.0
1140533,203.0
1049153,203.0
1389125,53.0
1498335,142.0
1336000,103.0
1345691,39.0
1337050,321.0
1263782,335.0
1192897,332.0
1299041,658.0
1417850,658.0
1024790,658.0
1008262,52.0
1089695,262.0
1234248,111.0
1363682,610.0
1321672,610.0
1035076,848.0
1060282,162.0
1361643,151.0
1125678,151.0
1407888,595.0
1032563,194.0
1189256,576.0
1058487,79.0
1413625,79.0
1121861,202.0
1105792,202.0
1239970,202.0
1078132,62.0
1028314,55.0
1461331,23.0
1203766,447.0
1314812,1131.0
1252214,3058.0
1199487,37.0
1213487,41.0
1149554,675.0
1201667,333.0
1459985,809.0
1477962,406.0
1201705,357.0
1249240,89.0
1122608,89.0
1440426,89.0
1357820,108.0
1038196,108.0
1230790,108.0
1211763,603.0
1011484,203.0
1323864,203.0
1139498,101.0
1344156,84.0
1443200,63.0
1189549,533.0
1397910,533.0
1317736,871.0
1129005,254.0
1306963,254.0
1471178,254.0
1431233,95.0
1228415,73.0
1399725,73.0
1182211,535.0
1441899,535.0
1470893,457.0
1139622,270.0
1381705,270.0
1214183,270.0
1273495,852.0
1101109,564.0
1120199,789.0
1050202,186.0
1334262,187.0
1337479,361.0
1219468,360.0
1310240,474.0
1277278,103.0
1489750,29.0
1096922,64.0
1476289,489.0
1115161,2636.0
1178631,3468.0
1245261,26.0
1372965,26.0
1476812,28.0
1496202,181.0
1048870,166.0
1263662,165.0
1238350,490.0
1472696,802.0
1258031,490.0
1050351,362.0
1459998,362.0
1490420,362.0
1000662,103.0
1044419,103.0
1460063,103.0
1343340,577.0
1374733,458.0
1370257,458.0
1455780,76.0
1140702,214.0
1363403,76.0
1310434,392.0
1364335,392.0
1114519,530.0
1305350,100.0
1245069,100.0
1474430,100.0
1093750,26.0
1435861,114.0
1239312,114.0
1184336,114.0
1454523,274.0
1098373,274.0
1495203,274.0
1052953,195.0
1009513,132.0
1368308,789.0
1498669,36.0
1466142,33.0
1256813,27.0
1042183,93.0
1464999,27.0
1143694,308.0
1430870,2642.0
1122208,2642.0
1462550,34.0
1032173,31.0
1092013,192.0
1079926,192.0
1038256,192.0
1343897,58.0
1004313,111.0
1338299,112.0
1091600,742.0
1475065,742.0
1360361,742.0
1414079,301.0
1325899,301.0
1059508,286.0
1053029,175.0
1132261,104.0
1079197,104.0
1273647,544.0
1285990,544.0
1453805,544.0
1228708,177.0
1477933,177.0
1140274,177.0
1050739,1409.0
1127728,663.0
1403459,1409.0
1283055,289.0
1112729,289.0
1380847,289.0
1165664,488.0
1060176,488.0
1377609,120.0
1343878,96.0
1115844,105.0
1053494,353.0
1173486,1994.0
1250468,3270.0
1286426,72.0
1423088,72.0
1209561,63.0
1159489,480.0
1358267,480.0
1446470,480.0
1140775,155.0
1174433,155.0
1449283,155.0
1301983,603.0
1038551,299.0
1142609,264.0
1121544,169.0
1217322,156.0
1174114,156.0
1116883,353.0
1015942,353.0
1122590,514.0
1474493,376.0
1196897,339.0
1233988,338.0
1249222,41.0
1031203,135.0
1384396,136.0
1449924,378.0
1023315,378.0
1456955,378.0
1364616,272.0
1477907,272.0
1070194,272.0
1278780,372.0
1061803,193.0
1491984,359.0
1093579,61.0
1320120,120.0
1050143,120.0
1135844,50.0
1170667,36.0
1421320,282.0
1382855,1486.0
1052474,2310.0
1168245,26.0
1358202,35.0
1347403,90.0
1423262,90.0
1490941,90.0
1045104,82.0
1180967,465.0
1169272,90.0
1417264,90.0
1122155,66.0
1421522,61.0
1343543,235.0
1127755,235.0
1286519,346.0
1159100,5189.0
1257945,5189.0
1226115,317.0
1430521,70.0
1376221,115.0
1496715,115.0
1169115,681.0
1176448,681.0
1463004,569.0
1250962,213.0
1295333,211.0
1178409,213.0
1012909,848.0
1338022,603.0
1366789,848.0
1373833,152.0
1381332,152.0
1243588,356.0
1346625,356.0
1220323,356.0
1370150,104.0
1425569,84.0
1035374,73.0
1394503,348.0
1058305,2663.0
1344498,3583.0
1141007,63.0
1473646,57.0
1487690,274.0
1450648,188.0
1205027,227.0
1476902,315.0
1165718,315.0
1378218,315.0
1078304,338.0
1089355,338.0
1297171,338.0
1312686,101.0
1325197,102.0
1481530,101.0
1284608,426.0
1463475,218.0
1315063,218.0
1059185,98.0
1374100,118.0
1042049,100.0
1387016,406.0
1280720,415.0
1297322,1014.0
1173983,606.0
1109530,606.0
1210247,606.0
1376906,53.0
1454933,53.0
1258714,53.0
1442196,376.0
1149208,376.0
1109561,411.0
1086120,184.0
1395010,184.0
1199426,184.0
1102777,805.0
1457723,371.0
1481022,622.0
1022584,57.0
1117071,57.0
1444390,58.0
1136802,198.0
1160158,198.0
1389988,35.0
1380922,71.0
1117887,425.0
1237251,674.0
1062656,2818.0
1187507,32.0
1118587,32.0
1016028,220.0
1324267,220.0
1272876,220.0
1462161,82.0
1374036,82.0
1415631,434.0
1205040,87.0
1496216,89.0
1402048,88.0
1364233,88.0
1439116,245.0
1312641,245.0
1315279,335.0
1145134,686.0
1342622,363.0
1198108,363.0
1077816,60.0
1036232,52.0
1311646,52.0
1286961,290.0
1028838,290.0
1247743,290.0
1425258,300.0
1006454,300.0
1384974,300.0
1486614,711.0
1399973,460.0
1385096,443.0
1060853,73.0
1040838,136.0
1109072,73.0
1460672,227.0
1334969,227.0
1049364,221.0
1087717,59.0
1325920,37.0
1039447,86.0
1186967,264.0
1110292,603.0
1036751,3249.0
1236541,269.0
1275664,269.0
1209721,269.0
1162125,92.0
1263378,92.0
1199188,444.0
1488174,126.0
1070083,126.0
1132304,110.0
1167345,84.0
1012255,145.0
1032662,195.0
1033908,195.0
1291511,195.0
1027186,279.0
1040688,279.0
1315683,256.0
1330397,33.0
1264948,63.0
1159897,63.0
1059351,250.0
1239762,250.0
1447229,254.0
1151744,144.0
1216716,348.0
1312133,348.0
1118832,601.0
1252149,505.0
1094537,601.0
1447416,108.0
1127043,108.0
1164344,108.0
1370338,46.0
1421244,25.0
1093990,50.0
1497414,343.0
1210832,3079.0
1344468,3079.0
1404146,35.0
1103781,35.0
1294600,156.0
1215402,156.0
1043840,156.0
1116803,41.0
1090469,41.0
1017399,775.0
1248806,86.0
1131581,86.0
1060388,84.0
1003796,105.0
1363790,105.0
1408249,166.0
1029511,164.0
1110232,198.0
1281521,588.0
1083761,598.0
1368949,574.0
1161399,61.0
1471054,53.0
1029539,53.0
1423689,266.0
1039864,266.0
1026413,363.0
1044730,118.0
1014000,118.0
1062258,118.0
1234509,457.0
1236978,407.0
1487673,457.0
1371786,61.0
1110617,62.0
1343708,61.0
1433116,148.0
1308546,148.0
1329651,148.0
1379435,35.0
1145893,48.0
1369946,51.0
1056828,330.0
1093949,2174.0
1394115,3663.0
1056092,26.0
1340133,39.0
1459830,178.0
1153248,178.0
1460813,178.0
1044801,75.0
1136984,547.0
1257636,143.0
1433830,143.0
1266400,55.0
1412306,90.0
1001630,84.0
1438073,319.0
1193535,319.0
1049161,361.0
1113088,461.0
1473044,347.0
1022104,91.0
1191423,88.0
1329211,110.0
1290034,110.0
1395289,327.0
1103569,327.0
1097299,430.0
1283783,377.0
1270643,377.0
1077145,346.0
1340515,390.0
1003274,265.0
1441788,371.0
1000409,88.0
1329787,60.0
1298237,53.0
1190800,27.0
1456232,27.0
1484891,261.0
1031253,1389.0
1010839,3984.0
1024581,42.0
1041176,42.0
1148161,41.0
1350810,186.0
1201815,347.0
1434822,508.0
1149326,508.0
1036321,508.0
1310991,104.0
1221524,104.0
1133330,104.0
1420669,34.0
1255934,154.0
1013345,58.0
1468382,58.0
1145754,60.0
1296525,57.0
1312320,455.0
1287128,455.0
1042549,642.0
1301321,406.0
1094909,406.0
1155168,406.0
1396268,46.0
1124007,138.0
1221654,138.0
1034052,238.0
1167273,238.0
1056567,466.0
1318214,142.0
1071404,144.0
1190919,144.0
1125207,427.0
1239109,348.0
1366465,427.0
1327054,112.0
1413660,196.0
1389070,196.0
1152849,196.0
1429343,59.0
1433370,62.0
1015651,41.0
1158903,285.0
1456903,1131.0
1400224,2402.0
1417054,21.0
1172631,21.0
1111819,18.0
1302703,238.0
1300752,256.0
1294900,266.0
1319818,320.0
1183251,320.0
1119599,112.0
1492080,112.0
1163294,112.0
1014711,68.0
1244747,68.0
1061707,359.0
1493848,203.0
1230234,203.0
1203418,66.0
1485817,71.0
1143509,221.0
1091408,221.0
1138077,501.0
1311411,366.0
1295313,366.0
1183342,365.0
1491036,74.0
1295983,61.0
1331317,61.0
1324969,223.0
1103729,223.0
1055560,333.0
1363126,108.0
1337290,108.0
1325872,108.0
1049470,514.0
1012992,458.0
1044579,531.0
1200607,189.0
1401512,160.0
1440033,201.0
1125481,201.0
1016837,201.0
1436547,48.0
1473669,59.0
1126786,82.0
1271366,736.0
1465667,1677.0
1056305,7206.0
1047663,28.0
1294079,29.0
1377246,199.0
1363975,288.0
1232131,199.0
1460621,378.0
1157067,378.0
1245780,378.0
1058708,178.0
1307097,178.0
1062037,178.0
1490720,41.0
1395873,41.0
1170057,697.0
1258413,147.0
1361970,160.0
1072658,140.0
1048034,118.0
1461040,118.0
1485183,430.0
1223342,492.0
1480807,594.0
1371494,98.0
1103790,98.0
1016615,98.0
1272610,30.0
1467769,108.0
1078797,108.0
1274462,190.0
1252119,190.0
1472378,190.0
1372362,64.0
1496832,64.0
1224855,64.0
1159741,548.0
1477503,312.0
1288873,378.0
1433395,56.0
1065649,56.0
1411840,55.0
1087160,27.0
1074147,457.0
1090440,1575.0
1394833,1575.0
1392268,184.0
1385412,184.0
1066080,184.0
1351946,91.0
1160992,45.0
1448499,45.0
1460215,203.0
1269050,207.0
1040647,177.0
1387886,341.0
1364865,341.0
1018974,341.0
1278003,50.0
1452327,163.0
1497155,163.0
1224475,139.0
1260226,76.0
1059327,69.0
1393536,76.0
1171318,837.0
1232647,468.0
1163568,452.0
1244463,90.0
1211183,90.0
1135295,192.0
1346678,192.0
1348987,192.0
1410509,43.0
1233091,46.0
1090616,174.0
1071801,608.0
1401641,608.0
1116388,20.0
1309103,219.0
1491166,219.0
1030588,219.0
1025159,88.0
1232718,88.0
1018868,88.0
1210049,257.0
1253684,111.0
1182135,111.0
1298742,86.0
1227002,104.0
1268785,145.0
1022714,130.0
1275470,131.0
1097202,131.0
1493366,337.0
1331057,560.0
1182877,560.0
1076949,75.0
1462250,63.0
1211529,63.0
1445903,153.0
1329450,153.0
1230201,145.0
1470087,211.0
1446867,211.0
1319291,208.0
1143124,697.0
1101383,482.0
1123524,373.0
1271587,38.0
1148781,38.0
1301245,102.0
1168313,102.0
1435780,102.0
1012281,52.0
1098155,61.0
1360008,392.0
1452904,632.0
1030802,3708.0
1106987,28.0
1151987,44.0
1134647,279.0
1475968,279.0
1338863,279.0
1378609,71.0
1039161,71.0
1011680,582.0
1298077,120.0
1295274,120.0
1309793,96.0
1052527,79.0
1109588,79.0
1336905,542.0
1468878,542.0
1138443,542.0
1275484,245.0
1332387,245.0
1448406,245.0
1131551,133.0
1218247,133.0
1476030,329.0
1068090,329.0
1185173,392.0
1366617,238.0
1198378,238.0
1182059,238.0
1118081,308.0
1325683,256.0
1130102,285.0
1491257,97.0
1382126,97.0
1191748,61.0
1466660,39.0
1390106,285.0
1244449,1580.0
1111218,2524.0
1389557,40.0
1350375,47.0
1186359,107.0
1213899,107.0
1439257,107.0
1091234,45.0
1011775,92.0
1378332,149.0
1091493,146.0
1104216,146.0
1181809,242.0
1379054,242.0
1340178,307.0
1177611,160.0
1296989,160.0
1434024,160.0
1240097,50.0
1195124,61.0
1310902,728.0
1376592,148.0
1266339,125.0
1300685,230.0
1168138,230.0
1216142,229.0
1145836,702.0
1255684,493.0
1137477,404.0
1120804,92.0
1423024,92.0
1438719,92.0
1185056,37.0
1026874,84.0
1000239,380.0
1018451,570.0
1438212,3476.0
1111309,30.0
1036368,30.0
1232302,40.0
1203845,252.0
1250127,252.0
1168534,252.0
1463718,60.0
1129628,60.0
1152567,393.0
1308024,116.0
1075107,142.0
1022331,98.0
1446941,98.0
1209021,184.0
1189249,184.0
1443158,184.0
1009004,394.0
1374089,394.0
1079607,345.0
1329352,50.0
1280562,131.0
1103749,131.0
1066165,222.0
1081755,222.0
1230372,252.0
1266770,196.0
1443525,204.0
1387877,204.0
1373382,642.0
1150804,738.0
1079093,642.0
1035507,52.0
1277459,52.0
1251663,278.0
1223245,278.0
1385359,278.0
1309145,55.0
1407808,55.0
1196459,384.0
1083320,2021.0
1185822,2846.0
1273643,76.0
1258195,76.0
1431428,276.0
1409973,276.0
1249625,276.0
1355820,105.0
1234209,105.0
1139349,105.0
1008936,710.0
1066283,309.0
1170430,352.0
1232936,144.0
1080677,202.0
1021800,231.0
1123137,174.0
1411806,204.0
1328104,220.0
1318582,5808.0
1460235,5808.0
1313982,848.0
1202724,109.0
1366938,54.0
1181409,54.0
1230032,690.0
1122286,690.0
1493246,704.0
1482713,285.0
1154157,285.0
1365677,285.0
1136265,615.0
1229533,531.0
1305186,615.0
1159457,97.0
1118236,269.0
1280982,269.0
1212852,96.0
1215713,62.0
1350519,60.0
1403497,569.0
1140321,4344.0
1446737,3999.0
1106173,50.0
1481387,70.0
1065238,463.0
1183033,500.0
1229149,512.0
1097281,506.0
1356234,506.0
1471059,506.0
1383245,532.0
1378355,532.0
1363066,532.0
1165483,120.0
1081138,120.0
1466102,120.0
1497165,932.0
1079199,173.0
1422221,173.0
1169305,150.0
1468137,149.0
1407007,149.0
1454261,986.0
1294443,986.0
1440024,1123.0
1180058,260.0
1419811,260.0
1486660,260.0
1465689,79.0
1136864,58.0
1006792,58.0
1050241,159.0
1200761,159.0
1090212,294.0
1310650,62.0
1382624,62.0
1155781,62.0
1247682,434.0
1304450,424.0
1196458,434.0
1157252,37.0
1299746,37.0
1336037,44.0
1122743,329.0
1445716,314.0
1338896,314.0
1272933,36.0
1455058,46.0
1004938,100.0
1336737,205.0
1453619,1506.0
1453388,2626.0
1415166,26.0
1095178,26.0
1185761,41.0
1065427,185.0
1158519,185.0
1454709,185.0
1244297,92.0
1421956,246.0
1444887,129.0
1393415,136.0
1188398,63.0
1349856,106.0
1275306,106.0
1181771,212.0
1473546,212.0
1220699,320.0
1163835,257.0
1077197,265.0
1078943,257.0
1141699,59.0
1431365,135.0
1323704,135.0
1144725,612.0
1251827,612.0
1035762,802.0
1120903,251.0
1137816,251.0
1051613,251.0
1067751,387.0
1252232,378.0
1237824,405.0
1281696,54.0
1458838,58.0
1196617,44.0
1202967,49.0
1486074,53.0
1109827,46.0
1148446,554.0
1089612,3274.0
1091853,3573.0
1474470,33.0
1161356,29.0
1182360,219.0
1144385,219.0
1300003,219.0
1025058,28.0
1267543,77.0
1064112,47.0
1429670,197.0
1234570,68.0
1208998,68.0
1168162,348.0
1272298,348.0
1306135,655.0
1224760,636.0
1178379,636.0
1001682,647.0
1226758,44.0
1156896,53.0
1409965,53.0
1085877,631.0
1435973,631.0
1420872,631.0
1357911,342.0
1381530,296.0
1244720,342.0
1408421,464.0
1030388,404.0
1142936,481.0
1029029,114.0
1241621,114.0
1108100,118.0
1341505,49.0
1146546,50.0
1228717,57.0
1300602,407.0
1412835,2514.0
1035112,3097.0
1482787,34.0
1260742,39.0
1150221,403.0
1233965,403.0
1001960,403.0
1232649,104.0
1438231,104.0
1214818,374.0
1293933,135.0
1338782,134.0
1245831,51.0
1113366,106.0
1064876,106.0
1393509,373.0
1351558,373.0
1294647,487.0
1138065,368.0
1217089,368.0
1298211,368.0
1270301,73.0
1233935,61.0
1402841,61.0
1167747,219.0
1472216,219.0
1081681,326.0
1373773,108.0
1254793,108.0
1200397,387.0
1057243,417.0
1004840,404.0
1369700,149.0
1447326,144.0
1205205,162.0
1320421,162.0
1248311,162.0
1221841,42.0
1207153,38.0
1078593,60.0
1258579,253.0
1271523,1752.0
1430507,7028.0
1172071,31.0
1366224,31.0
1326194,32.0
1321713,158.0
1146830,198.0
1183728,288.0
1241401,410.0
1105062,402.0
1365486,204.0
1405527,204.0
1196339,204.0
1124619,69.0
1371814,69.0
1178892,625.0
1384956,134.0
1287737,134.0
1442657,140.0
1459362,92.0
1453914,92.0
1198977,295.0
1206990,295.0
1013394,563.0
1012461,473.0
1355967,478.0
1401298,262.0
1279289,63.0
1150568,75.0
1054094,75.0
1229774,567.0
1022036,567.0
1364365,618.0
1076235,270.0
1143542,236.0
1019852,270.0
1082297,493.0
1272303,354.0
1033177,493.0
1243977,90.0
1145076,92.0
1235244,92.0
1314294,92.0
1365195,32.0
1229625,25.0
1448117,46.0
1178515,561.0
1432714,1895.0
1118544,7438.0
1416590,34.0
1384503,112.0
1245702,159.0
1442280,535.0
1367431,550.0
1236347,535.0
1078323,366.0
1148984,366.0
1343302,366.0
1414288,33.0
1377256,33.0
1364788,704.0
1309897,45.0
1142412,45.0
1226780,130.0
1213361,130.0
1002890,447.0
1086028,447.0
1333390,622.0
1327142,1616.0
1393728,1616.0
1189658,1616.0
1205070,62.0
1009043,204.0
1033147,204.0
1109999,567.0
1199684,567.0
1366158,713.0
1066120,404.0
1483400,404.0
1175832,404.0
1223412,983.0
1372987,752.0
1480786,983.0
1395859,167.0
1462952,166.0
1489537,166.0
1441614,588.0
1087963,473.0
1492687,473.0
1406914,921.0
1260976,75.0
1347680,581.0
1159794,4994.0
1265893,4994.0
1241569,56.0
1229122,56.0
1303406,40.0
1428532,700.0
1263274,384.0
1031078,267.0
1165481,1149.0
1127930,1149.0
1108613,1295.0
1421424,487.0
1337287,487.0
1176152,487.0
1343801,106.0
1434553,106.0
1327498,106.0
1151084,823.0
1285260,335.0
1249009,335.0
1240396,124.0
1117959,294.0
1472988,290.0
1184246,528.0
1222113,504.0
1053161,942.0
1350644,5098.0
1185453,5098.0
1393875,5098.0
1155630,80.0
1090332,211.0
1279092,211.0
1304158,846.0
1165089,846.0
1424073,857.0
1370272,175.0
1179367,175.0
1315916,175.0
1179049,892.0
1291763,730.0
1395897,893.0
1274992,154.0
1486982,143.0
1437992,143.0
1030881,336.0
1449932,336.0
1374934,336.0
1221819,904.0
1018876,64.0
1386370,52.0
1032299,660.0
1150157,5014.0
1032558,3355.0
1091280,72.0
1090320,65.0
1215092,239.0
1441270,358.0
1065825,358.0
1496861,1199.0
1220695,1037.0
1118499,1037.0
1277788,650.0
1028415,650.0
1058377,650.0
1058203,108.0
1451083,104.0
1083836,110.0
1013490,719.0
1287375,352.0
1405566,352.0
1056626,48.0
1388386,396.0
1373254,359.0
1484423,563.0
1258533,539.0
1114965,1079.0
1075058,196.0
1323949,196.0
1408074,196.0
1250534,51.0
1444561,99.0
1342935,99.0
1025464,170.0
1074066,170.0
1273706,170.0
1203492,360.0
1408921,360.0
1221151,360.0
1450019,916.0
1371024,492.0
1044231,400.0
1346629,61.0
1152949,66.0
1474865,59.0
1191446,59.0
1175109,60.0
1014725,36.0
1175207,73.0
1060235,456.0
1051619,983.0
1161743,4141.0
1084551,31.0
1228342,282.0
1148724,282.0
1436823,282.0
1294764,38.0
1238365,70.0
1132553,63.0
1110389,65.0
1179414,65.0
1379585,512.0
1103117,512.0
1174564,558.0
1019750,290.0
1467189,463.0
1083326,290.0
1060989,64.0
1031082,52.0
1330372,52.0
1415361,239.0
1405041,239.0
1277919,239.0
1179936,114.0
1122653,114.0
1126746,721.0
1286535,325.0
1075135,387.0
1191038,85.0
1051743,33.0
1412947,33.0
1386138,48.0
1183542,30.0
1253731,284.0
1388765,513.0
1316517,2546.0
1447951,22.0
1029430,22.0
1167708,235.0
1008958,235.0
1247967,235.0
1203050,97.0
1117272,97.0
1164049,97.0
1309077,374.0
1152692,62.0
1304019,56.0
1102018,79.0
1392035,79.0
1108262,188.0
1286209,213.0
1079439,209.0
1094768,83.0
1425078,83.0
1007209,83.0
1226604,37.0
1039007,98.0
1029038,98.0
1068960,69.0
1113318,197.0
1185029,110.0
1198442,127.0
1287231,66.0
1011881,135.0
1232434,66.0
1495173,27.0
1059960,196.0
1313421,4455.0
1428766,4455.0
1010331,30.0
1412109,27.0
1423216,148.0
1383534,148.0
1389117,148.0
1105799,193.0
1439341,36.0
1081423,58.0
1286540,58.0
1112602,314.0
1274554,314.0
1221456,1102.0
1328835,410.0
1131459,410.0
1096610,410.0
1262092,62.0
1127666,88.0
1115978,88.0
1095368,224.0
1033758,224.0
1359792,408.0
1112398,203.0
1239082,211.0
1251424,203.0
1333514,519.0
1037582,398.0
1117072,519.0
1088111,60.0
1436892,65.0
1304104,189.0
1447677,189.0
1277532,162.0
1014950,50.0
1287716,31.0
1087842,362.0
1288985,1905.0
1258199,4911.0
1459135,25.0
1208631,25.0
1418302,34.0
1167549,192.0
1442242,390.0
1306774,190.0
1468273,629.0
1407633,629.0
1235156,629.0
1486929,170.0
1344920,170.0
1051981,170.0
1249185,100.0
1491536,104.0
1149962,589.0
1345579,196.0
1444631,196.0
1220238,112.0
1035004,194.0
1151818,140.0
1079774,432.0
1348908,434.0
1301239,753.0
1165312,372.0
1107240,372.0
1075276,372.0
1425377,78.0
1361060,135.0
1174386,135.0
1385420,371.0
1087440,371.0
1093409,380.0
1428145,110.0
1316942,110.0
1209794,110.0
1206396,526.0
1015193,433.0
1391402,526.0
1376423,397.0
1235519,397.0
1193174,397.0
1043312,62.0
1281035,57.0
1311326,205.0
1044397,6824.0
1243253,6824.0
1440334,51.0
1118156,146.0
1352707,229.0
1424787,354.0
1045222,332.0
1368447,237.0
1400203,332.0
1438927,102.0
1070475,102.0
1297117,102.0
1286904,75.0
1061984,75.0
1226060,344.0
1478109,438.0
1349761,462.0
1394329,85.0
1127659,63.0
1297146,299.0
1451772,299.0
1470662,643.0
1169852,250.0
1154015,250.0
1453206,235.0
1353248,110.0
1194111,60.0
1354008,60.0
1243256,219.0
1308796,219.0
1060557,417.0
1114607,93.0
1280829,95.0
1363865,101.0
1167634,694.0
1044391,548.0
1111828,694.0
1276735,77.0
1467304,77.0
1078445,461.0
1377809,300.0
1420293,461.0
1444603,107.0
1274531,29.0
1179843,42.0
1142629,384.0
1367832,1605.0
1441005,5964.0
1122374,28.0
1185511,361.0
1233708,352.0
1427047,301.0
1441170,1309.0
1431518,1309.0
1054223,1309.0
1495200,193.0
1146335,193.0
1206301,193.0
1409480,78.0
1121979,111.0
1453325,78.0
1248345,478.0
1029671,279.0
1311954,279.0
1201289,70.0
1223150,77.0
1336467,194.0
1191177,355.0
1083550,358.0
1283359,588.0
1365978,288.0
1114886,288.0
1467615,288.0
1479779,75.0
1258801,63.0
1287867,63.0
1237737,171.0
1285268,171.0
1443123,146.0
1369157,211.0
1155410,208.0
1095804,211.0
1215216,678.0
1304127,547.0
1261101,344.0
1128126,35.0
1136502,48.0
1234971,78.0
1447907,78.0
1364763,78.0
1427813,66.0
1446359,39.0
1133369,72.0
1080009,392.0
1280020,617.0
1475697,4248.0
1266036,27.0
1397921,27.0
1249113,34.0
1424908,275.0
1028250,275.0
1051747,275.0
1319798,63.0
1439914,63.0
1280466,552.0
1381451,118.0
1297352,114.0
1486121,109.0
1096847,107.0
1223786,119.0
1034228,154.0
1480622,183.0
1388877,172.0
1265643,240.0
1349938,240.0
1086855,240.0
1467572,58.0
1287120,58.0
1233056,190.0
1281373,190.0
1359692,172.0
1037344,77.0
1323752,70.0
1124524,70.0
1210842,372.0
1452815,414.0
1433742,372.0
1473807,54.0
1466241,47.0
1283499,44.0
1177655,305.0
1165860,305.0
1423393,298.0
1359559,50.0
1009910,54.0
1311852,106.0
1069980,201.0
1126737,1619.0
1343858,1707.0
1096127,30.0
1180122,30.0
1476984,38.0
1371198,210.0
1278606,210.0
1263980,210.0
1457860,82.0
1052867,82.0
1031655,82.0
1305800,236.0
1465418,156.0
1000119,156.0
1285974,109.0
1278915,109.0
1218127,224.0
1103679,224.0
1483536,211.0
1210680,265.0
1410454,273.0
1069802,265.0
1316041,44.0
1066872,135.0
1492890,135.0
1382675,352.0
1189808,352.0
1355233,352.0
1146613,454.0
1140422,454.0
1332326,454.0
1143142,307.0
1215064,290.0
1187193,307.0
1335910,54.0
1045845,53.0
1301699,65.0
1395269,45.0
1151954,42.0
1023979,352.0
1102244,1646.0
1112950,1883.0
1249463,29.0
1437490,26.0
1362996,150.0
1261591,150.0
1386312,150.0
1087412,27.0
1360278,27.0
1141438,68.0
1279045,66.0
1318675,70.0
1150418,150.0
1132502,141.0
1205741,141.0
1038747,969.0
1157526,969.0
1269099,308.0
1052017,1761.0
1351714,1761.0
1079368,1761.0
1058360,117.0
1364127,266.0
1437934,266.0
1292983,1103.0
1486011,1103.0
1099221,1190.0
1099528,404.0
1092985,404.0
1066687,404.0
1058556,2548.0
1229539,1198.0
1149272,2548.0
1277023,330.0
1232348,313.0
1240251,330.0
1082662,620.0
1052320,620.0
1447264,620.0
1281392,963.0
1189762,119.0
1216663,125.0
1297480,825.0
1147532,4326.0
1132317,4326.0
1067370,207.0
1158868,207.0
1396660,205.0
1177651,988.0
1017711,988.0
1430253,611.0
1366211,1051.0
1489348,1014.0
1134692,1014.0
1088551,474.0
1400933,474.0
1077544,474.0
1329046,174.0
1054376,174.0
1041761,174.0
1286192,936.0
1237636,483.0
1207260,483.0
1040659,238.0
1398440,286.0
1214968,286.0
1465365,692.0
1173359,692.0
1238143,1465.0
1389027,278.0
1438706,278.0
1304503,278.0
1294685,114.0
1356431,114.0
1028461,471.0
1463605,471.0
1049233,417.0
1288867,485.0
1353480,485.0
1472800,451.0
1063313,530.0
1239916,342.0
1067887,530.0
1110530,138.0
1205668,124.0
1382956,140.0
1305198,46.0
1222096,41.0
